lat,lon,elevation_m,distance_km
35.544637,-117.580198,947.8,225.712
35.543964,-117.580454,945.6,225.791
35.543696,-117.580537,943.4,225.822
35.543425,-117.580608,941.2,225.852
35.543159,-117.580661,939.0,225.882
35.542302,-117.580795,936.8,225.978
35.541208,-117.580967,934.6,226.101
35.541232,-117.581232,934.9,226.125
35.541244,-117.581501,935.1,226.15
35.541241,-117.581696,935.4,226.167
35.541216,-117.581895,935.7,226.185
35.541177,-117.582072,935.9,226.202
35.541085,-117.582363,936.2,226.23
35.540927,-117.582732,936.5,226.268
35.540592,-117.583327,936.8,226.333
35.54036,-117.583644,937.0,226.372
35.540262,-117.583767,937.3,226.388
35.54009,-117.583957,937.6,226.413
35.534481,-117.589433,937.8,227.21
35.532763,-117.591106,938.1,227.454
35.530709,-117.593106,938.4,227.745
35.517213,-117.606281,938.6,229.662
35.51036,-117.612976,938.9,230.635
35.509304,-117.614029,939.2,230.786
35.509085,-117.614245,939.4,230.818
35.508464,-117.614842,939.7,230.905
35.506566,-117.616684,940.0,231.174
35.502755,-117.620388,940.3,231.715
35.501331,-117.621771,940.5,231.917
35.500578,-117.622503,940.8,232.023
35.499914,-117.623113,941.1,232.116
35.498803,-117.62404,941.3,232.265
35.498445,-117.624364,941.6,232.314
35.497042,-117.625636,945.7,232.508
35.491656,-117.630379,949.9,233.245
35.491479,-117.630535,954.0,233.269
35.488668,-117.633,958.1,233.653
35.487592,-117.633987,962.3,233.803
35.486652,-117.635136,966.4,233.95
35.486158,-117.635926,970.5,234.04
35.485686,-117.636822,974.7,234.137
35.485666,-117.636862,978.8,234.141
35.485451,-117.63729,982.9,234.187
35.485395,-117.637391,987.1,234.198
35.485053,-117.638019,991.2,234.266
35.483494,-117.641019,995.4,234.589
35.482067,-117.643701,999.5,234.879
35.481825,-117.64409,1003.6,234.923
35.481561,-117.644435,1007.8,234.966
35.481268,-117.644691,1011.9,235.006
35.478358,-117.646982,1016.0,235.39
35.474519,-117.649982,1020.2,235.896
35.474261,-117.650226,1024.3,235.932
35.47416,-117.650337,1028.4,235.947
35.473996,-117.650544,1032.6,235.974
35.473795,-117.650862,1036.7,236.01
35.473627,-117.651217,1040.8,236.047
35.473511,-117.651526,1045.0,236.078
35.473423,-117.651837,1049.1,236.108
35.473374,-117.652088,1048.9,236.131
35.473347,-117.652337,1048.8,236.154
35.473324,-117.652685,1048.6,236.186
35.473332,-117.653041,1048.5,236.218
35.473345,-117.653268,1048.3,236.238
35.473388,-117.653933,1048.1,236.299
35.472275,-117.654089,1048.0,236.423
35.471423,-117.65418,1047.8,236.519
35.465944,-117.654832,1047.6,237.131
35.464794,-117.654967,1047.5,237.259
35.463585,-117.655106,1047.3,237.394
35.4627,-117.655208,1047.2,237.493
35.46189,-117.655308,1047.0,237.583
35.461315,-117.65537,1046.8,237.648
35.460912,-117.655398,1046.7,237.693
35.460466,-117.655393,1046.5,237.742
35.460234,-117.655373,1046.4,237.768
35.459923,-117.655323,1046.2,237.803
35.459012,-117.655128,1046.0,237.906
35.45727,-117.654753,1045.9,238.102
35.45666,-117.654621,1045.7,238.171
35.455292,-117.654327,1045.5,238.326
35.454859,-117.654256,1045.4,238.374
35.454444,-117.654234,1045.2,238.42
35.454235,-117.654241,1045.1,238.444
35.454025,-117.654261,1044.9,238.467
35.453759,-117.654311,1040.1,238.497
35.453496,-117.654381,1035.3,238.527
35.453253,-117.654471,1030.5,238.555
35.45301,-117.654576,1025.7,238.584
35.452647,-117.654771,1020.9,238.628
35.452303,-117.655013,1016.1,238.672
35.452119,-117.655159,1011.3,238.696
35.451944,-117.65532,1006.5,238.721
35.451701,-117.65556,1001.7,238.755
35.45147,-117.655814,996.9,238.79
35.451217,-117.656148,992.1,238.831
35.450816,-117.656734,987.3,238.9
35.45069,-117.656916,982.6,238.922
35.450459,-117.657211,977.8,238.959
35.450217,-117.657461,973.0,238.994
35.449464,-117.658169,968.2,239.1
35.4407,-117.666397,963.4,240.327
35.43989,-117.667162,958.6,240.44
35.439166,-117.667847,953.8,240.542
35.43794,-117.668996,949.0,240.713
35.437721,-117.669193,944.2,240.744
35.436934,-117.669925,939.4,240.853
35.436319,-117.670428,934.6,240.936
35.436002,-117.670667,929.8,240.977
35.435669,-117.670882,925.0,241.019
35.435153,-117.67115,920.2,241.081
35.434851,-117.67129,917.0,241.117
35.434557,-117.671404,913.8,241.151
35.433956,-117.671585,910.5,241.22
35.433464,-117.671694,907.3,241.276
35.433375,-117.671711,904.1,241.286
35.433175,-117.671744,900.9,241.308
35.431992,-117.671878,897.7,241.44
35.429245,-117.67215,894.4,241.747
35.427061,-117.672377,891.2,241.99
35.42607,-117.672485,888.0,242.101
35.425966,-117.672496,884.8,242.113
35.425645,-117.672521,881.6,242.148
35.425329,-117.672535,878.4,242.184
35.425088,-117.67253,875.1,242.21
35.424743,-117.672503,871.9,242.249
35.424252,-117.672418,868.7,242.304
35.423608,-117.672232,865.5,242.378
35.423484,-117.672196,862.3,242.392
35.422728,-117.671971,859.0,242.478
35.422213,-117.671758,855.8,242.539
35.42214,-117.671726,852.6,242.547
35.422135,-117.671724,849.4,242.548
35.421524,-117.67137,846.2,242.623
35.419846,-117.67031,842.9,242.833
35.418504,-117.669507,839.7,242.999
35.418066,-117.669229,836.5,243.054
35.417862,-117.669099,843.2,243.079
35.417709,-117.669002,849.9,243.098
35.416792,-117.668429,856.6,243.213
35.416696,-117.668369,863.4,243.225
35.415259,-117.667472,870.1,243.404
35.415121,-117.667388,876.8,243.421
35.414534,-117.667034,883.5,243.494
35.411547,-117.665168,890.2,243.867
35.40636,-117.661956,896.9,244.513
35.403385,-117.66012,903.7,244.883
35.402173,-117.659374,910.4,245.034
35.400865,-117.658534,917.1,245.198
35.398279,-117.656956,923.8,245.519
35.397541,-117.656577,930.5,245.608
35.396351,-117.65608,937.2,245.748
35.393923,-117.655121,943.9,246.031
35.391234,-117.654077,950.7,246.345
35.390515,-117.653776,957.4,246.43
35.387789,-117.65273,964.1,246.747
35.387149,-117.652483,970.8,246.822
35.385999,-117.652016,977.5,246.956
35.385913,-117.651981,984.2,246.967
35.384218,-117.651326,991.0,247.164
35.383565,-117.65106,997.7,247.241
35.38325,-117.650902,1004.4,247.279
35.382938,-117.650717,1011.1,247.317
35.382673,-117.650542,1013.1,247.351
35.382341,-117.650291,1015.0,247.394
35.381909,-117.649912,1017.0,247.453
35.381477,-117.649463,1019.0,247.516
35.381406,-117.64938,1020.9,247.527
35.38117,-117.649102,1022.9,247.563
35.380905,-117.648729,1024.9,247.608
35.380556,-117.648186,1026.8,247.671
35.38019,-117.647472,1028.8,247.747
35.379687,-117.646453,1030.8,247.855
35.379287,-117.645672,1032.7,247.939
35.379115,-117.645369,1034.7,247.972
35.378757,-117.644832,1036.7,248.035
35.378513,-117.644514,1038.6,248.075
35.378152,-117.644112,1040.6,248.129
35.377734,-117.643657,1042.5,248.191
35.377563,-117.643469,1044.5,248.217
35.377244,-117.643119,1046.5,248.264
35.376826,-117.64266,1048.4,248.327
35.376733,-117.642559,1050.4,248.34
35.37656,-117.642369,1052.4,248.366
35.376058,-117.641826,1054.3,248.441
35.37542,-117.641106,1056.3,248.537
35.375307,-117.640954,1058.3,248.556
35.375153,-117.640746,1060.2,248.581
35.374911,-117.640381,1062.2,248.624
35.374848,-117.64027,1063.0,248.636
35.374716,-117.640037,1063.9,248.662
35.374504,-117.63961,1064.7,248.707
35.37435,-117.639222,1065.5,248.746
35.374332,-117.639174,1066.4,248.751
35.373918,-117.638054,1067.2,248.863
35.373691,-117.637439,1068.0,248.924
35.373479,-117.636866,1068.8,248.981
35.373051,-117.635706,1069.7,249.096
35.372873,-117.635218,1070.5,249.145
35.372623,-117.634533,1071.3,249.213
35.372198,-117.633387,1072.2,249.327
35.371958,-117.632744,1073.0,249.391
35.371765,-117.632219,1073.8,249.443
35.371528,-117.63157,1074.7,249.508
35.371463,-117.631407,1075.5,249.524
35.371338,-117.631072,1076.3,249.558
35.371249,-117.630849,1077.2,249.58
35.370898,-117.630034,1078.0,249.664
35.370799,-117.629827,1078.8,249.685
35.370713,-117.629649,1079.6,249.704
35.370579,-117.629335,1080.5,249.736
35.370285,-117.628569,1081.3,249.813
35.37018,-117.628297,1082.1,249.84
35.369645,-117.626834,1083.0,249.986
35.369637,-117.626812,1083.8,249.988
35.368812,-117.624523,1084.3,250.215
35.368481,-117.623628,1084.8,250.304
35.368132,-117.622681,1085.3,250.398
35.36788,-117.622028,1085.8,250.464
35.367661,-117.621525,1086.3,250.515
35.367079,-117.62034,1086.8,250.641
35.366881,-117.61996,1087.2,250.682
35.366667,-117.619563,1087.7,250.725
35.366374,-117.619165,1088.2,250.774
35.365873,-117.618466,1088.7,250.858
35.365694,-117.618224,1089.2,250.888
35.36552,-117.618016,1089.7,250.915
35.365338,-117.617814,1090.2,250.942
35.365151,-117.617652,1090.7,250.967
35.364915,-117.617496,1091.2,250.997
35.364679,-117.617385,1091.7,251.025
35.364387,-117.617286,1092.2,251.059
35.364115,-117.617207,1092.7,251.09
35.362377,-117.616749,1093.2,251.288
35.361346,-117.616505,1093.6,251.404
35.361159,-117.616469,1094.1,251.425
35.360727,-117.616407,1094.6,251.474
35.36042,-117.616385,1095.1,251.508
35.360226,-117.616371,1095.6,251.53
35.359777,-117.61636,1096.1,251.58
35.359388,-117.616374,1096.6,251.623
35.358433,-117.61647,1095.7,251.729
35.357906,-117.616509,1094.9,251.788
35.357603,-117.61662,1094.0,251.823
35.357315,-117.616726,1093.2,251.857
35.356867,-117.61692,1092.3,251.91
35.356225,-117.617249,1091.4,251.987
35.355455,-117.617666,1090.6,252.081
35.355173,-117.617823,1089.7,252.115
35.354336,-117.61825,1088.8,252.216
35.354069,-117.618362,1088.0,252.247
35.353516,-117.618581,1087.1,252.312
35.352951,-117.618768,1086.3,252.377
35.352391,-117.618931,1085.4,252.441
35.3519,-117.619067,1084.5,252.497
35.351344,-117.619223,1083.7,252.56
35.351316,-117.619231,1082.8,252.563
35.349946,-117.61962,1082.0,252.72
35.349414,-117.619788,1081.1,252.781
35.349212,-117.619867,1080.2,252.804
35.349051,-117.619931,1079.4,252.823
35.348477,-117.620197,1078.5,252.892
35.347853,-117.620479,1077.6,252.965
35.347257,-117.620694,1076.8,253.035
35.346691,-117.62084,1075.9,253.099
35.346178,-117.620973,1075.1,253.157
35.345443,-117.621122,1074.2,253.24
35.34519,-117.621142,1072.9,253.268
35.344912,-117.621126,1071.6,253.299
35.344168,-117.620981,1070.2,253.383
35.342751,-117.620688,1068.9,253.543
35.34233,-117.620612,1067.6,253.59
35.34141,-117.620447,1066.3,253.693
35.34075,-117.620312,1065.0,253.768
35.34034,-117.620209,1063.6,253.814
35.3399,-117.620074,1062.3,253.865
35.338924,-117.619716,1061.0,253.978
35.337415,-117.619211,1059.7,254.152
35.336803,-117.619014,1058.4,254.222
35.336179,-117.618837,1057.1,254.294
35.335755,-117.618749,1055.7,254.341
35.335169,-117.618687,1054.4,254.407
35.33408,-117.618643,1053.1,254.528
35.333533,-117.618682,1051.8,254.589
35.332373,-117.618808,1050.5,254.718
35.332047,-117.618821,1049.1,254.755
35.331749,-117.618796,1047.8,254.788
35.331437,-117.618738,1046.5,254.823
35.331168,-117.618661,1045.2,254.854
35.330916,-117.618564,1043.9,254.883
35.330562,-117.61839,1042.5,254.925
35.330248,-117.618195,1041.2,254.965
35.329981,-117.617988,1039.9,255.0
35.329726,-117.617766,1038.6,255.034
35.329387,-117.617414,1037.3,255.084
35.329083,-117.617002,1036.0,255.134
35.3286,-117.616295,1034.7,255.218
35.328028,-117.615476,1033.4,255.316
35.327577,-117.614894,1032.1,255.389
35.327064,-117.614301,1030.8,255.467
35.326469,-117.61371,1029.5,255.552
35.324988,-117.61242,1028.2,255.754
35.323663,-117.611301,1026.9,255.933
35.322962,-117.610762,1025.6,256.025
35.322189,-117.610205,1024.3,256.125
35.321519,-117.60977,1023.0,256.209
35.320807,-117.609425,1021.6,256.294
35.319948,-117.6091,1020.3,256.394
35.319371,-117.608924,1019.0,256.46
35.318551,-117.608715,1017.7,256.553
35.317734,-117.608547,1016.4,256.646
35.317245,-117.608485,1015.1,256.7
35.316797,-117.608471,1013.8,256.75
35.316344,-117.608481,1012.5,256.8
35.315877,-117.608547,1011.2,256.853
35.315688,-117.60859,1009.9,256.874
35.315502,-117.608648,1008.6,256.895
35.315159,-117.608778,1007.3,256.935
35.314668,-117.609008,1006.0,256.994
35.314322,-117.609142,1003.5,257.034
35.313846,-117.609287,1001.0,257.089
35.313532,-117.609383,998.5,257.125
35.312136,-117.60989,996.0,257.287
35.309699,-117.610834,993.5,257.571
35.309002,-117.611096,991.0,257.652
35.308865,-117.611147,988.5,257.668
35.308268,-117.61137,986.0,257.737
35.307822,-117.611537,983.5,257.789
35.307137,-117.611795,981.0,257.869
35.305969,-117.61225,978.5,258.005
35.305488,-117.612397,976.0,258.06
35.305035,-117.612513,973.6,258.112
35.304385,-117.612655,971.1,258.185
35.302315,-117.613095,968.6,258.419
35.300766,-117.613412,966.1,258.593
35.297544,-117.614062,963.6,258.956
35.293246,-117.614958,961.1,259.441
35.28747,-117.61615,958.6,260.092
35.287018,-117.616222,956.1,260.143
35.286711,-117.616246,953.6,260.177
35.286302,-117.616245,951.1,260.223
35.28589,-117.616218,948.6,260.269
35.284028,-117.616025,946.1,260.476
35.282186,-117.615803,943.6,260.682
35.280524,-117.615583,941.1,260.868
35.278973,-117.615378,938.3,261.042
35.276974,-117.615108,935.5,261.265
35.275274,-117.614888,932.7,261.455
35.27501,-117.614849,929.9,261.485
35.274123,-117.614724,927.1,261.584
35.273142,-117.614577,924.3,261.694
35.271376,-117.614368,921.4,261.891
35.268912,-117.614108,918.6,262.166
35.264781,-117.613549,915.8,262.628
35.261683,-117.613205,913.0,262.974
35.256964,-117.612511,910.2,263.503
35.254238,-117.612022,907.4,263.809
35.253519,-117.611925,904.6,263.89
35.249956,-117.611367,901.8,264.289
35.246835,-117.610893,899.0,264.639
35.243252,-117.610414,896.2,265.04
35.239816,-117.609859,893.4,265.425
35.238132,-117.609618,890.6,265.613
35.236538,-117.609437,887.8,265.791
35.234806,-117.609183,884.9,265.985
35.23406,-117.609038,882.1,266.069
35.232396,-117.608588,879.3,266.259
35.230865,-117.608159,876.5,266.434
35.226749,-117.606979,873.7,266.904
35.224886,-117.60647,870.9,267.116
35.21892,-117.6048,868.1,267.796
35.21884,-117.604777,867.3,267.806
35.213756,-117.603356,866.5,268.385
35.184719,-117.595239,865.7,271.697
35.180317,-117.59402,864.9,272.199
35.175272,-117.592612,864.1,272.775
35.172299,-117.591783,863.3,273.114
35.170694,-117.591327,862.4,273.297
35.169124,-117.590882,861.6,273.476
35.15849,-117.587929,860.8,274.689
35.153878,-117.586613,860.0,275.215
35.14211,-117.583324,859.2,276.557
35.138455,-117.582331,858.4,276.974
35.13651,-117.581776,857.6,277.196
35.127819,-117.579355,856.8,278.187
35.125582,-117.578724,856.0,278.442
35.122589,-117.577886,855.2,278.784
35.120815,-117.577381,854.4,278.986
35.1197,-117.577066,853.6,279.113
35.11864,-117.576766,852.8,279.234
35.113021,-117.575204,851.9,279.875
35.110866,-117.574599,851.1,280.121
35.107574,-117.573686,850.3,280.496
35.101959,-117.572132,849.5,281.137
35.101379,-117.571969,848.7,281.203
35.100496,-117.57172,847.9,281.304
35.097415,-117.570852,847.1,281.655
35.096757,-117.570668,845.5,281.73
35.096308,-117.570543,843.9,281.781
35.09036,-117.568882,842.4,282.46
35.089003,-117.568487,840.8,282.615
35.088578,-117.568337,839.2,282.664
35.087877,-117.568047,837.6,282.746
35.087186,-117.567708,836.1,282.829
35.086788,-117.567491,834.5,282.878
35.086382,-117.567244,832.9,282.928
35.086382,-117.567244,832.9,282.928
35.086339,-117.567218,831.1,282.933
35.083827,-117.565569,829.2,283.251
35.083265,-117.56522,827.4,283.321
35.082692,-117.564879,825.6,283.391
35.082581,-117.564811,823.8,283.405
35.081441,-117.564208,821.9,283.543
35.077859,-117.562368,820.1,283.975
35.076728,-117.561792,818.3,284.112
35.075716,-117.561284,816.5,284.233
35.074498,-117.560641,814.6,284.381
35.073092,-117.559927,812.8,284.55
35.072586,-117.559724,811.0,284.609
35.072056,-117.559535,809.2,284.671
35.071488,-117.559373,807.3,284.736
35.070882,-117.559251,805.5,284.804
35.070401,-117.559181,803.7,284.858
35.069951,-117.559133,801.9,284.908
35.069422,-117.559107,800.0,284.967
35.068912,-117.559112,798.2,285.024
35.068392,-117.559153,796.4,285.082
35.06788,-117.559224,794.6,285.139
35.067452,-117.559307,792.7,285.187
35.063384,-117.560163,790.9,285.646
35.062974,-117.56025,789.1,285.692
35.062158,-117.560371,787.3,285.784
35.061373,-117.560419,785.4,285.871
35.060717,-117.560404,783.6,285.944
35.060151,-117.560351,781.8,286.007
35.059637,-117.560275,780.0,286.065
35.059134,-117.560171,778.1,286.122
35.057063,-117.559606,776.3,286.357
35.056428,-117.559427,774.5,286.43
35.04739,-117.556904,772.7,287.461
35.046565,-117.556674,770.8,287.555
35.043605,-117.555855,769.0,287.892
35.042385,-117.555519,767.2,288.031
35.041922,-117.555394,765.4,288.084
35.03559,-117.553633,763.5,288.806
35.02763,-117.551425,761.7,289.714
35.022913,-117.550142,759.9,290.251
35.012863,-117.547363,758.1,291.397
35.012444,-117.547243,756.2,291.445
35.003625,-117.544733,754.4,292.452
34.999934,-117.543704,752.6,292.873
34.999762,-117.543677,750.8,292.892
34.99959,-117.543643,748.9,292.912
34.999418,-117.543606,747.1,292.931
34.999247,-117.543567,746.8,292.95
34.9992,-117.543555,746.6,292.956
34.998913,-117.543483,746.3,292.988
34.998848,-117.543468,746.0,292.996
34.998771,-117.543449,745.7,293.004
34.998706,-117.543433,745.5,293.012
34.998629,-117.543414,745.2,293.02
34.998104,-117.543264,744.9,293.08
34.997953,-117.543216,744.6,293.098
34.99753,-117.543097,744.4,293.146
34.997388,-117.543056,744.1,293.162
34.997232,-117.54301,743.8,293.18
34.995756,-117.542558,743.5,293.349
34.9957,-117.54254,743.3,293.356
34.995643,-117.542521,743.0,293.362
34.995586,-117.542504,742.7,293.369
34.99553,-117.542488,742.4,293.375
34.995359,-117.542439,742.2,293.395
34.99553,-117.542488,741.9,293.414
34.995586,-117.542504,741.6,293.421
34.995643,-117.542521,741.3,293.427
34.9957,-117.54254,741.1,293.434
34.995756,-117.542558,740.8,293.44
34.997232,-117.54301,740.5,293.609
34.997388,-117.543056,740.2,293.627
34.99753,-117.543097,740.0,293.643
34.997953,-117.543216,739.7,293.692
34.998104,-117.543264,739.4,293.709
34.998133,-117.543086,739.1,293.726
34.998152,-117.542552,738.9,293.774
34.998079,-117.542576,738.6,293.783
34.997896,-117.542663,738.3,293.805
34.997846,-117.542435,738.0,293.826
34.997831,-117.541123,737.8,293.946
34.997818,-117.539895,737.5,294.057
34.997816,-117.539671,737.2,294.078
34.997783,-117.535475,736.9,294.46
34.99778,-117.535108,736.7,294.494
34.997722,-117.526471,736.4,295.28
34.997721,-117.526381,736.1,295.288
34.997721,-117.526274,735.8,295.298
34.997723,-117.525316,735.6,295.385
34.997738,-117.516954,735.3,296.147
34.997738,-117.516929,735.0,296.149
34.997739,-117.516298,734.7,296.207
34.997721,-117.505051,734.5,297.231
34.997616,-117.498452,734.2,297.833
34.997577,-117.494709,733.4,298.174
34.997554,-117.492462,732.7,298.378
34.997422,-117.47958,731.9,299.552
34.997282,-117.467801,731.1,300.625
34.997071,-117.452716,730.4,301.999
34.996921,-117.437232,729.6,303.41
34.996789,-117.426586,728.8,304.379
34.996728,-117.41924,728.1,305.049
34.9965,-117.401253,727.3,306.687
34.996359,-117.388953,726.5,307.808
34.996274,-117.380913,725.8,308.54
34.996152,-117.36718,725.0,309.791
34.996149,-117.366849,724.2,309.821
34.996138,-117.36563,723.4,309.932
34.996127,-117.364614,722.7,310.025
34.996112,-117.363163,721.9,310.157
34.996054,-117.352745,721.1,311.106
34.99588,-117.334213,720.4,312.794
34.995888,-117.332074,719.6,312.989
34.995862,-117.330282,718.8,313.152
34.996049,-117.330281,718.1,313.173
34.995862,-117.330282,717.3,313.194
34.994621,-117.330272,716.5,313.332
34.994441,-117.330271,715.8,313.352
34.993544,-117.330267,715.0,313.452
34.990579,-117.330204,714.2,313.781
34.981164,-117.330008,713.5,314.829
34.97158,-117.329974,712.7,315.894
34.966186,-117.329932,711.9,316.494
34.965641,-117.329924,711.2,316.555
34.963057,-117.329947,710.4,316.842
34.958926,-117.329913,709.6,317.301
34.952059,-117.329881,708.9,318.065
34.944499,-117.32991,708.1,318.906
34.944018,-117.330029,707.3,318.96
34.942945,-117.330461,706.5,319.086
34.942594,-117.330545,705.8,319.126
34.942375,-117.330529,705.0,319.15
34.941962,-117.330434,704.2,319.197
34.941743,-117.330369,703.5,319.222
34.940186,-117.32996,702.7,319.399
34.940167,-117.329959,701.9,319.401
34.939435,-117.329886,701.2,319.483
34.938599,-117.329879,700.4,319.576
34.937534,-117.329881,699.6,319.694
34.928146,-117.329913,698.9,320.738
34.927592,-117.329915,698.1,320.799
34.925405,-117.329873,700.5,321.043
34.924656,-117.329873,702.9,321.126
34.924566,-117.329873,705.3,321.136
34.924354,-117.329881,707.7,321.16
34.924258,-117.329881,710.1,321.17
34.923793,-117.329878,712.4,321.222
34.922288,-117.329909,714.8,321.389
34.907777,-117.329916,717.2,323.003
34.905567,-117.329917,719.6,323.249
34.905174,-117.329918,722.0,323.292
34.905128,-117.329918,724.4,323.297
34.905074,-117.329918,726.8,323.303
34.905004,-117.329916,729.2,323.311
34.901007,-117.329868,731.6,323.756
34.900504,-117.329871,734.0,323.812
34.897959,-117.329992,736.4,324.095
34.893779,-117.330309,738.8,324.561
34.892496,-117.330353,741.1,324.703
34.891206,-117.330352,743.5,324.847
34.888607,-117.330349,745.9,325.136
34.88579,-117.330351,748.3,325.449
34.882732,-117.330321,750.7,325.789
34.882671,-117.33032,753.1,325.796
34.878581,-117.330315,755.5,326.251
34.874971,-117.330306,757.9,326.652
34.871301,-117.330301,760.3,327.06
34.864067,-117.330292,762.7,327.864
34.863433,-117.330292,765.1,327.935
34.849413,-117.330297,767.5,329.494
34.843982,-117.330309,769.8,330.098
34.842087,-117.330306,772.2,330.308
34.841074,-117.330304,774.6,330.421
34.838541,-117.3303,777.0,330.703
34.836322,-117.330307,779.4,330.95
34.83628,-117.330308,781.8,330.954
34.83594,-117.330299,784.2,330.992
34.835687,-117.330293,786.6,331.02
34.834772,-117.33031,789.0,331.122
34.834195,-117.330319,791.4,331.186
34.833993,-117.330322,793.8,331.209
34.833677,-117.330328,796.2,331.244
34.832169,-117.330329,798.5,331.411
34.8313,-117.33033,800.9,331.508
34.828255,-117.330334,803.3,331.847
34.82796,-117.330334,805.7,331.879
34.824585,-117.33033,808.1,332.255
34.824231,-117.330331,810.5,332.294
34.820829,-117.330337,809.0,332.672
34.808555,-117.330394,807.4,334.037
34.80783,-117.330347,805.9,334.118
34.805996,-117.330373,804.4,334.322
34.805925,-117.330371,802.9,334.33
34.805874,-117.330372,801.3,334.335
34.805449,-117.330376,799.8,334.383
34.80147,-117.330354,798.3,334.825
34.794909,-117.330368,796.7,335.555
34.790882,-117.330354,795.2,336.002
34.790413,-117.330336,793.7,336.055
34.790051,-117.330322,792.1,336.095
34.789043,-117.330249,790.6,336.207
34.785421,-117.330197,789.1,336.61
34.785255,-117.330207,787.6,336.628
34.785096,-117.330269,786.0,336.647
34.78435,-117.330679,784.5,336.738
34.784116,-117.33076,783.0,336.765
34.783944,-117.330738,781.4,336.784
34.783775,-117.330688,779.9,336.804
34.78338,-117.330472,778.4,336.852
34.782861,-117.330173,776.8,336.916
34.782789,-117.33013,775.3,336.924
34.782637,-117.330042,773.8,336.943
34.782334,-117.329906,772.3,336.979
34.782044,-117.329867,770.7,337.012
34.781688,-117.329904,769.2,337.051
34.780813,-117.33006,767.7,337.15
34.780621,-117.330098,766.1,337.171
34.780423,-117.330114,764.6,337.193
34.778332,-117.330144,763.1,337.426
34.777841,-117.330152,761.5,337.48
34.776655,-117.330169,760.0,337.612
34.775818,-117.33019,758.5,337.705
34.775403,-117.3302,757.0,337.752
34.769464,-117.330201,755.4,338.412
34.763162,-117.330258,753.9,339.113
34.762148,-117.330267,752.4,339.225
34.760825,-117.330282,750.8,339.373
34.758185,-117.330314,749.3,339.666
34.756441,-117.330297,747.8,339.86
34.756054,-117.330296,746.2,339.903
34.756002,-117.330296,744.7,339.909
34.755335,-117.330295,743.2,339.983
34.75417,-117.330292,741.7,340.113
34.753371,-117.330301,740.1,340.201
34.753066,-117.330329,738.6,340.235
34.752789,-117.330372,738.7,340.267
34.752475,-117.330451,738.8,340.302
34.752036,-117.330593,738.8,340.353
34.751636,-117.330758,738.9,340.4
34.75112,-117.331019,739.0,340.462
34.750817,-117.331247,739.1,340.501
34.750389,-117.331605,739.2,340.559
34.749908,-117.332085,739.3,340.628
34.749343,-117.332671,739.3,340.711
34.748884,-117.333105,739.4,340.775
34.748406,-117.333485,739.5,340.839
34.747854,-117.33386,739.6,340.909
34.747295,-117.334149,739.7,340.977
34.746766,-117.334359,739.8,341.039
34.74641,-117.334467,739.8,341.079
34.746,-117.334555,739.9,341.126
34.7447,-117.334685,740.0,341.271
34.744566,-117.334698,740.1,341.286
34.744554,-117.334541,740.2,341.3
34.744538,-117.334327,740.3,341.32
34.744493,-117.333765,740.3,341.371
34.744475,-117.333625,740.4,341.384
34.744449,-117.333471,740.5,341.399
34.744427,-117.333363,740.6,341.409
34.744399,-117.333268,740.7,341.418
34.744358,-117.333157,740.8,341.429
34.744307,-117.333042,740.8,341.441
34.744233,-117.332886,740.9,341.458
34.743854,-117.332187,741.0,341.534
34.743443,-117.33141,741.1,341.619
34.743351,-117.331232,741.2,341.638
34.743263,-117.331072,741.3,341.655
34.743183,-117.330945,741.3,341.67
34.743107,-117.330842,741.4,341.683
34.743025,-117.33075,741.5,341.695
34.742935,-117.330661,741.6,341.708
34.742843,-117.330583,741.7,341.72
34.742728,-117.330495,741.8,341.735
34.742615,-117.330427,741.8,341.75
34.742503,-117.330366,741.9,341.763
34.742396,-117.330317,742.0,341.776
34.742298,-117.330282,742.1,341.787
34.742177,-117.330251,742.2,341.801
34.742082,-117.330233,742.3,341.812
34.741983,-117.330224,742.3,341.823
34.741824,-117.33022,742.4,341.84
34.740593,-117.330221,742.5,341.977
34.740328,-117.330209,742.9,342.007
34.740319,-117.330093,743.4,342.017
34.740345,-117.328337,743.8,342.178
34.740344,-117.328143,744.2,342.196
34.740337,-117.325903,744.6,342.4
34.740327,-117.325825,745.1,342.407
34.740312,-117.325761,745.5,342.414
34.74027,-117.32569,745.9,342.422
34.740838,-117.325383,746.3,342.491
34.744337,-117.323721,746.8,342.908
34.74462,-117.323432,747.2,342.949
34.745698,-117.322774,747.6,343.084
34.74462,-117.323432,748.1,343.218
34.744337,-117.323721,748.5,343.259
34.740838,-117.325383,748.9,343.676
34.74027,-117.32569,749.3,343.745
34.73773,-117.327068,749.8,344.055
34.737523,-117.32718,750.2,344.08
34.736977,-117.327477,750.6,344.146
34.733124,-117.329582,751.1,344.616
34.733079,-117.329606,751.5,344.621
34.733038,-117.329506,751.9,344.632
34.732962,-117.329291,752.3,344.653
34.732948,-117.329251,752.8,344.657
34.732408,-117.327763,753.2,344.806
34.732355,-117.327601,753.6,344.822
34.73219,-117.327124,754.0,344.869
34.73198,-117.32723,754.5,344.894
34.731955,-117.32716,754.9,344.901
34.731522,-117.327344,755.3,344.952
34.731441,-117.327085,755.8,344.978
34.73136,-117.326949,756.2,344.993
34.731222,-117.326903,756.6,345.009
34.731079,-117.326885,757.0,345.025
34.730606,-117.32708,757.5,345.08
34.730189,-117.327251,757.9,345.129
